trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-460,ORD-15300,ORD-15285,2025-08-24T05:39:05.6913816Z,2025-08-24T05:39:05.4131508Z,BUY-SELL,1,253,252.85,-0.15000000000000568,0,reconstructed
R-461,ORD-15330,ORD-15315,2025-08-24T05:39:06.2448555Z,2025-08-24T05:39:05.9694189Z,BUY-SELL,1,253.3,253.15,-0.15000000000000568,0,reconstructed
R-462,ORD-15360,ORD-15345,2025-08-24T05:39:06.7538671Z,2025-08-24T05:39:06.5154957Z,BUY-SELL,1,253.6,253.45000000000002,-0.14999999999997726,0,reconstructed
R-463,ORD-15390,ORD-15375,2025-08-24T05:39:07.2909485Z,2025-08-24T05:39:07.0198083Z,BUY-SELL,1,253.9,253.75,-0.15000000000000568,0,reconstructed
R-464,ORD-15420,ORD-15405,2025-08-24T05:39:07.8343461Z,2025-08-24T05:39:07.5662486Z,BUY-SELL,1,254.20000000000002,254.05,-0.15000000000000568,0,reconstructed
R-465,ORD-15450,ORD-15435,2025-08-24T05:39:08.3835173Z,2025-08-24T05:39:08.1190793Z,BUY-SELL,1,254.5,254.35,-0.15000000000000568,0,reconstructed
R-466,ORD-15480,ORD-15465,2025-08-24T05:39:08.9239206Z,2025-08-24T05:39:08.6683465Z,BUY-SELL,1,254.8,254.65,-0.15000000000000568,0,reconstructed
R-467,ORD-15510,ORD-15495,2025-08-24T05:39:09.4559193Z,2025-08-24T05:39:09.2019850Z,BUY-SELL,1,255.1,254.95000000000002,-0.14999999999997726,0,reconstructed
R-468,ORD-15540,ORD-15525,2025-08-24T05:39:09.9941351Z,2025-08-24T05:39:09.7358990Z,BUY-SELL,1,255.4,255.25,-0.15000000000000568,0,reconstructed
R-469,ORD-15570,ORD-15555,2025-08-24T05:39:10.5589387Z,2025-08-24T05:39:10.2824447Z,BUY-SELL,1,255.70000000000002,255.55,-0.15000000000000568,0,reconstructed
R-470,ORD-15600,ORD-15645,2025-08-24T05:39:11.0914180Z,2025-08-24T05:39:11.8709708Z,BUY-SELL,1,256,256.45000000000005,0.4500000000000455,0,reconstructed
R-471,ORD-15630,ORD-15675,2025-08-24T05:39:11.6186996Z,2025-08-24T05:39:12.3944904Z,BUY-SELL,1,256.3,256.75,0.44999999999998863,0,reconstructed
R-472,ORD-15660,ORD-15705,2025-08-24T05:39:12.1303549Z,2025-08-24T05:39:12.9408186Z,BUY-SELL,1,256.6,257.05,0.44999999999998863,0,reconstructed
R-473,ORD-15690,ORD-15765,2025-08-24T05:39:12.6745731Z,2025-08-24T05:39:14.0284585Z,BUY-SELL,1,256.9,257.65,0.75,0,reconstructed
R-474,ORD-15720,ORD-15795,2025-08-24T05:39:13.2216362Z,2025-08-24T05:39:14.5803371Z,BUY-SELL,1,257.20000000000005,257.95000000000005,0.75,0,reconstructed
R-475,ORD-15750,ORD-15825,2025-08-24T05:39:13.7546225Z,2025-08-24T05:39:15.1169807Z,BUY-SELL,1,257.5,258.25,0.75,0,reconstructed
R-476,ORD-15780,ORD-15855,2025-08-24T05:39:14.3142277Z,2025-08-24T05:39:15.6547120Z,BUY-SELL,1,257.8,258.55,0.75,0,reconstructed
R-477,ORD-15810,ORD-15885,2025-08-24T05:39:14.8478236Z,2025-08-24T05:39:16.1853959Z,BUY-SELL,1,258.1,258.85,0.75,0,reconstructed
R-478,ORD-15840,ORD-15915,2025-08-24T05:39:15.3734197Z,2025-08-24T05:39:16.7336865Z,BUY-SELL,1,258.4,259.15,0.75,0,reconstructed
R-479,ORD-15870,ORD-15945,2025-08-24T05:39:15.9149054Z,2025-08-24T05:39:17.2498145Z,BUY-SELL,1,258.70000000000005,259.45000000000005,0.75,0,reconstructed
R-480,ORD-15900,ORD-15975,2025-08-24T05:39:16.4614492Z,2025-08-24T05:39:17.7865262Z,BUY-SELL,1,259,259.75,0.75,0,reconstructed
R-481,ORD-15930,ORD-16005,2025-08-24T05:39:17.0118936Z,2025-08-24T05:39:18.3329237Z,BUY-SELL,1,259.3,260.05,0.75,0,reconstructed
R-482,ORD-15960,ORD-16035,2025-08-24T05:39:17.5132222Z,2025-08-24T05:39:18.8738802Z,BUY-SELL,1,259.6,260.35,0.75,0,reconstructed
R-483,ORD-15990,ORD-16065,2025-08-24T05:39:18.0643513Z,2025-08-24T05:39:19.4059248Z,BUY-SELL,1,259.9,260.65,0.75,0,reconstructed
R-484,ORD-16020,ORD-16095,2025-08-24T05:39:18.6152646Z,2025-08-24T05:39:19.9515899Z,BUY-SELL,1,260.20000000000005,260.95000000000005,0.75,0,reconstructed
R-485,ORD-16050,ORD-16125,2025-08-24T05:39:19.1426018Z,2025-08-24T05:39:20.5066005Z,BUY-SELL,1,260.5,261.25,0.75,0,reconstructed
R-486,ORD-16080,ORD-16155,2025-08-24T05:39:19.6943375Z,2025-08-24T05:39:21.0429441Z,BUY-SELL,1,260.8,261.55,0.75,0,reconstructed
R-487,ORD-16110,ORD-16185,2025-08-24T05:39:20.2318658Z,2025-08-24T05:39:21.5950288Z,BUY-SELL,1,261.1,261.85,0.75,0,reconstructed
R-488,ORD-16140,ORD-16215,2025-08-24T05:39:20.7798243Z,2025-08-24T05:39:22.1122398Z,BUY-SELL,1,261.4,262.15,0.75,0,reconstructed
R-489,ORD-16170,ORD-16275,2025-08-24T05:39:21.3166209Z,2025-08-24T05:39:23.1577533Z,BUY-SELL,1,261.70000000000005,262.75,1.0499999999999545,0,reconstructed
R-490,ORD-16230,ORD-16305,2025-08-24T05:39:22.3744213Z,2025-08-24T05:39:23.7222845Z,BUY-SELL,1,262.3,263.05,0.75,0,reconstructed
R-491,ORD-16260,ORD-16335,2025-08-24T05:39:22.9157268Z,2025-08-24T05:39:24.2700966Z,BUY-SELL,1,262.6,263.35,0.75,0,reconstructed
R-492,ORD-16290,ORD-16395,2025-08-24T05:39:23.4506069Z,2025-08-24T05:39:25.3327009Z,BUY-SELL,1,262.9,263.95000000000005,1.0500000000000682,0,reconstructed
R-493,ORD-16320,ORD-16425,2025-08-24T05:39:23.9974286Z,2025-08-24T05:39:25.8592570Z,BUY-SELL,1,263.20000000000005,264.25,1.0499999999999545,0,reconstructed
R-494,ORD-16350,ORD-16455,2025-08-24T05:39:24.5274741Z,2025-08-24T05:39:26.4240499Z,BUY-SELL,1,263.5,264.55,1.0500000000000114,0,reconstructed
R-495,ORD-16380,ORD-16485,2025-08-24T05:39:25.0792508Z,2025-08-24T05:39:26.9703618Z,BUY-SELL,1,263.8,264.85,1.0500000000000114,0,reconstructed
R-496,ORD-16410,ORD-16515,2025-08-24T05:39:25.6151177Z,2025-08-24T05:39:27.4920062Z,BUY-SELL,1,264.1,265.15,1.0499999999999545,0,reconstructed
